[locomo] convert_raw_external
[locomo] skip convert_raw_external (already done)
[locomo] prepare_external
[locomo] skip prepare_external (already done)
[locomo] run_external_retrieval variant=tfidf
[retrieval] 533/1986 query_id=conv-42_qa0035
[retrieval] 534/1986 query_id=conv-42_qa0036
[retrieval] 535/1986 query_id=conv-42_qa0037
[retrieval] 536/1986 query_id=conv-42_qa0038
[retrieval] 537/1986 query_id=conv-42_qa0039
[retrieval] 538/1986 query_id=conv-42_qa0040
[retrieval] 539/1986 query_id=conv-42_qa0041
[retrieval] 540/1986 query_id=conv-42_qa0042
[retrieval] 541/1986 query_id=conv-42_qa0043
[retrieval] 542/1986 query_id=conv-42_qa0044
[retrieval] 543/1986 query_id=conv-42_qa0045
[retrieval] 544/1986 query_id=conv-42_qa0046
[retrieval] 545/1986 query_id=conv-42_qa0047
[retrieval] 546/1986 query_id=conv-42_qa0048
[retrieval] 547/1986 query_id=conv-42_qa0049
[retrieval] 548/1986 query_id=conv-42_qa0050
[retrieval] 549/1986 query_id=conv-42_qa0051
[retrieval] 550/1986 query_id=conv-42_qa0052
[retrieval] 551/1986 query_id=conv-42_qa0053
[retrieval] 552/1986 query_id=conv-42_qa0054
[retrieval] 553/1986 query_id=conv-42_qa0055
[retrieval] 554/1986 query_id=conv-42_qa0056
[retrieval] 555/1986 query_id=conv-42_qa0057
[retrieval] 556/1986 query_id=conv-42_qa0058
[retrieval] 557/1986 query_id=conv-42_qa0059
[retrieval] 558/1986 query_id=conv-42_qa0060
[retrieval] 559/1986 query_id=conv-42_qa0061
[retrieval] 560/1986 query_id=conv-42_qa0062
[retrieval] 561/1986 query_id=conv-42_qa0063
[retrieval] 562/1986 query_id=conv-42_qa0064
[retrieval] 563/1986 query_id=conv-42_qa0065
[retrieval] 564/1986 query_id=conv-42_qa0066
[retrieval] 565/1986 query_id=conv-42_qa0067
[retrieval] 566/1986 query_id=conv-42_qa0068
[retrieval] 567/1986 query_id=conv-42_qa0069
[retrieval] 568/1986 query_id=conv-42_qa0070
[retrieval] 569/1986 query_id=conv-42_qa0071
[retrieval] 570/1986 query_id=conv-42_qa0072
[retrieval] 571/1986 query_id=conv-42_qa0073
[retrieval] 572/1986 query_id=conv-42_qa0074
[retrieval] 573/1986 query_id=conv-42_qa0075
[retrieval] 574/1986 query_id=conv-42_qa0076
[retrieval] 575/1986 query_id=conv-42_qa0077
[retrieval] 576/1986 query_id=conv-42_qa0078
[retrieval] 577/1986 query_id=conv-42_qa0079
[retrieval] 578/1986 query_id=conv-42_qa0080
[retrieval] 579/1986 query_id=conv-42_qa0081
[retrieval] 580/1986 query_id=conv-42_qa0082
[retrieval] 581/1986 query_id=conv-42_qa0083
[retrieval] 582/1986 query_id=conv-42_qa0084
[retrieval] 583/1986 query_id=conv-42_qa0085
[retrieval] 584/1986 query_id=conv-42_qa0086
[retrieval] 585/1986 query_id=conv-42_qa0087
[retrieval] 586/1986 query_id=conv-42_qa0088
[retrieval] 587/1986 query_id=conv-42_qa0089
[retrieval] 588/1986 query_id=conv-42_qa0090
[retrieval] 589/1986 query_id=conv-42_qa0091
[retrieval] 590/1986 query_id=conv-42_qa0092
[retrieval] 591/1986 query_id=conv-42_qa0093
[retrieval] 592/1986 query_id=conv-42_qa0094
[retrieval] 593/1986 query_id=conv-42_qa0095
[retrieval] 594/1986 query_id=conv-42_qa0096
[retrieval] 595/1986 query_id=conv-42_qa0097
[retrieval] 596/1986 query_id=conv-42_qa0098
[retrieval] 597/1986 query_id=conv-42_qa0099
[retrieval] 598/1986 query_id=conv-42_qa0100
[retrieval] 599/1986 query_id=conv-42_qa0101
[retrieval] 600/1986 query_id=conv-42_qa0102
[retrieval] 601/1986 query_id=conv-42_qa0103
[retrieval] 602/1986 query_id=conv-42_qa0104
[retrieval] 603/1986 query_id=conv-42_qa0105
[retrieval] 604/1986 query_id=conv-42_qa0106
[retrieval] 605/1986 query_id=conv-42_qa0107
[retrieval] 606/1986 query_id=conv-42_qa0108
[retrieval] 607/1986 query_id=conv-42_qa0109
[retrieval] 608/1986 query_id=conv-42_qa0110
[retrieval] 609/1986 query_id=conv-42_qa0111
[retrieval] 610/1986 query_id=conv-42_qa0112
[retrieval] 611/1986 query_id=conv-42_qa0113
[retrieval] 612/1986 query_id=conv-42_qa0114
[retrieval] 613/1986 query_id=conv-42_qa0115
[retrieval] 614/1986 query_id=conv-42_qa0116
[retrieval] 615/1986 query_id=conv-42_qa0117
[retrieval] 616/1986 query_id=conv-42_qa0118
[retrieval] 617/1986 query_id=conv-42_qa0119
[retrieval] 618/1986 query_id=conv-42_qa0120
[retrieval] 619/1986 query_id=conv-42_qa0121
[retrieval] 620/1986 query_id=conv-42_qa0122
[retrieval] 621/1986 query_id=conv-42_qa0123
[retrieval] 622/1986 query_id=conv-42_qa0124
[retrieval] 623/1986 query_id=conv-42_qa0125
[retrieval] 624/1986 query_id=conv-42_qa0126
[retrieval] 625/1986 query_id=conv-42_qa0127
[retrieval] 626/1986 query_id=conv-42_qa0128
[retrieval] 627/1986 query_id=conv-42_qa0129
[retrieval] 628/1986 query_id=conv-42_qa0130
[retrieval] 629/1986 query_id=conv-42_qa0131
[retrieval] 630/1986 query_id=conv-42_qa0132
[retrieval] 631/1986 query_id=conv-42_qa0133
[retrieval] 632/1986 query_id=conv-42_qa0134
[retrieval] 633/1986 query_id=conv-42_qa0135
[retrieval] 634/1986 query_id=conv-42_qa0136
[retrieval] 635/1986 query_id=conv-42_qa0137
[retrieval] 636/1986 query_id=conv-42_qa0138
[retrieval] 637/1986 query_id=conv-42_qa0139
[retrieval] 638/1986 query_id=conv-42_qa0140
[retrieval] 639/1986 query_id=conv-42_qa0141
[retrieval] 640/1986 query_id=conv-42_qa0142
[retrieval] 641/1986 query_id=conv-42_qa0143
[retrieval] 642/1986 query_id=conv-42_qa0144
[retrieval] 643/1986 query_id=conv-42_qa0145
[retrieval] 644/1986 query_id=conv-42_qa0146
[retrieval] 645/1986 query_id=conv-42_qa0147
[retrieval] 646/1986 query_id=conv-42_qa0148
[retrieval] 647/1986 query_id=conv-42_qa0149
[retrieval] 648/1986 query_id=conv-42_qa0150
[retrieval] 649/1986 query_id=conv-42_qa0151
[retrieval] 650/1986 query_id=conv-42_qa0152
[retrieval] 651/1986 query_id=conv-42_qa0153
[retrieval] 652/1986 query_id=conv-42_qa0154
[retrieval] 653/1986 query_id=conv-42_qa0155
[retrieval] 654/1986 query_id=conv-42_qa0156
[retrieval] 655/1986 query_id=conv-42_qa0157
[retrieval] 656/1986 query_id=conv-42_qa0158
[retrieval] 657/1986 query_id=conv-42_qa0159
[retrieval] 658/1986 query_id=conv-42_qa0160
[retrieval] 659/1986 query_id=conv-42_qa0161
[retrieval] 660/1986 query_id=conv-42_qa0162
[retrieval] 661/1986 query_id=conv-42_qa0163
[retrieval] 662/1986 query_id=conv-42_qa0164
[retrieval] 663/1986 query_id=conv-42_qa0165
[retrieval] 664/1986 query_id=conv-42_qa0166
[retrieval] 665/1986 query_id=conv-42_qa0167
[retrieval] 666/1986 query_id=conv-42_qa0168
[retrieval] 667/1986 query_id=conv-42_qa0169
[retrieval] 668/1986 query_id=conv-42_qa0170
[retrieval] 669/1986 query_id=conv-42_qa0171
[retrieval] 670/1986 query_id=conv-42_qa0172
[retrieval] 671/1986 query_id=conv-42_qa0173
[retrieval] 672/1986 query_id=conv-42_qa0174
[retrieval] 673/1986 query_id=conv-42_qa0175
[retrieval] 674/1986 query_id=conv-42_qa0176
[retrieval] 675/1986 query_id=conv-42_qa0177
[retrieval] 676/1986 query_id=conv-42_qa0178
[retrieval] 677/1986 query_id=conv-42_qa0179
[retrieval] 678/1986 query_id=conv-42_qa0180
[retrieval] 679/1986 query_id=conv-42_qa0181
[retrieval] 680/1986 query_id=conv-42_qa0182
[retrieval] 681/1986 query_id=conv-42_qa0183
[retrieval] 682/1986 query_id=conv-42_qa0184
[retrieval] 683/1986 query_id=conv-42_qa0185
[retrieval] 684/1986 query_id=conv-42_qa0186
[retrieval] 685/1986 query_id=conv-42_qa0187
[retrieval] 686/1986 query_id=conv-42_qa0188
[retrieval] 687/1986 query_id=conv-42_qa0189
[retrieval] 688/1986 query_id=conv-42_qa0190
[retrieval] 689/1986 query_id=conv-42_qa0191
[retrieval] 690/1986 query_id=conv-42_qa0192
[retrieval] 691/1986 query_id=conv-42_qa0193
[retrieval] 692/1986 query_id=conv-42_qa0194
[retrieval] 693/1986 query_id=conv-42_qa0195
[retrieval] 694/1986 query_id=conv-42_qa0196
[retrieval] 695/1986 query_id=conv-42_qa0197
[retrieval] 696/1986 query_id=conv-42_qa0198
[retrieval] 697/1986 query_id=conv-42_qa0199
[retrieval] 698/1986 query_id=conv-42_qa0200
[retrieval] 699/1986 query_id=conv-42_qa0201
[retrieval] 700/1986 query_id=conv-42_qa0202
[retrieval] 701/1986 query_id=conv-42_qa0203
[retrieval] 702/1986 query_id=conv-42_qa0204
[retrieval] 703/1986 query_id=conv-42_qa0205
[retrieval] 704/1986 query_id=conv-42_qa0206
[retrieval] 705/1986 query_id=conv-42_qa0207
[retrieval] 706/1986 query_id=conv-42_qa0208
[retrieval] 707/1986 query_id=conv-42_qa0209
[retrieval] 708/1986 query_id=conv-42_qa0210
[retrieval] 709/1986 query_id=conv-42_qa0211
[retrieval] 710/1986 query_id=conv-42_qa0212
[retrieval] 711/1986 query_id=conv-42_qa0213
[retrieval] 712/1986 query_id=conv-42_qa0214
[retrieval] 713/1986 query_id=conv-42_qa0215
[retrieval] 714/1986 query_id=conv-42_qa0216
[retrieval] 715/1986 query_id=conv-42_qa0217
[retrieval] 716/1986 query_id=conv-42_qa0218
[retrieval] 717/1986 query_id=conv-42_qa0219
[retrieval] 718/1986 query_id=conv-42_qa0220
[retrieval] 719/1986 query_id=conv-42_qa0221
[retrieval] 720/1986 query_id=conv-42_qa0222
[retrieval] 721/1986 query_id=conv-42_qa0223
[retrieval] 722/1986 query_id=conv-42_qa0224
[retrieval] 723/1986 query_id=conv-42_qa0225
[retrieval] 724/1986 query_id=conv-42_qa0226
[retrieval] 725/1986 query_id=conv-42_qa0227
[retrieval] 726/1986 query_id=conv-42_qa0228
[retrieval] 727/1986 query_id=conv-42_qa0229
[retrieval] 728/1986 query_id=conv-42_qa0230
[retrieval] 729/1986 query_id=conv-42_qa0231
[retrieval] 730/1986 query_id=conv-42_qa0232
[retrieval] 731/1986 query_id=conv-42_qa0233
[retrieval] 732/1986 query_id=conv-42_qa0234
[retrieval] 733/1986 query_id=conv-42_qa0235
[retrieval] 734/1986 query_id=conv-42_qa0236
[retrieval] 735/1986 query_id=conv-42_qa0237
[retrieval] 736/1986 query_id=conv-42_qa0238
[retrieval] 737/1986 query_id=conv-42_qa0239
[retrieval] 738/1986 query_id=conv-42_qa0240
[retrieval] 739/1986 query_id=conv-42_qa0241
[retrieval] 740/1986 query_id=conv-42_qa0242
[retrieval] 741/1986 query_id=conv-42_qa0243
[retrieval] 742/1986 query_id=conv-42_qa0244
[retrieval] 743/1986 query_id=conv-42_qa0245
[retrieval] 744/1986 query_id=conv-42_qa0246
[retrieval] 745/1986 query_id=conv-42_qa0247
[retrieval] 746/1986 query_id=conv-42_qa0248
[retrieval] 747/1986 query_id=conv-42_qa0249
[retrieval] 748/1986 query_id=conv-42_qa0250
[retrieval] 749/1986 query_id=conv-42_qa0251
[retrieval] 750/1986 query_id=conv-42_qa0252
[retrieval] 751/1986 query_id=conv-42_qa0253
[retrieval] 752/1986 query_id=conv-42_qa0254
[retrieval] 753/1986 query_id=conv-42_qa0255
[retrieval] 754/1986 query_id=conv-42_qa0256
[retrieval] 755/1986 query_id=conv-42_qa0257
[retrieval] 756/1986 query_id=conv-42_qa0258
[retrieval] 757/1986 query_id=conv-42_qa0259
[retrieval] 758/1986 query_id=conv-43_qa0000
[retrieval] 759/1986 query_id=conv-43_qa0001
[retrieval] 760/1986 query_id=conv-43_qa0002
[retrieval] 761/1986 query_id=conv-43_qa0003
[retrieval] 762/1986 query_id=conv-43_qa0004
[retrieval] 763/1986 query_id=conv-43_qa0005
[retrieval] 764/1986 query_id=conv-43_qa0006
[retrieval] 765/1986 query_id=conv-43_qa0007
[retrieval] 766/1986 query_id=conv-43_qa0008
[retrieval] 767/1986 query_id=conv-43_qa0009
[retrieval] 768/1986 query_id=conv-43_qa0010
[retrieval] 769/1986 query_id=conv-43_qa0011
[retrieval] 770/1986 query_id=conv-43_qa0012
[retrieval] 771/1986 query_id=conv-43_qa0013
[retrieval] 772/1986 query_id=conv-43_qa0014
[retrieval] 773/1986 query_id=conv-43_qa0015
[retrieval] 774/1986 query_id=conv-43_qa0016
[retrieval] 775/1986 query_id=conv-43_qa0017
[retrieval] 776/1986 query_id=conv-43_qa0018
[retrieval] 777/1986 query_id=conv-43_qa0019
[retrieval] 778/1986 query_id=conv-43_qa0020
[retrieval] 779/1986 query_id=conv-43_qa0021
[retrieval] 780/1986 query_id=conv-43_qa0022
[retrieval] 781/1986 query_id=conv-43_qa0023
[retrieval] 782/1986 query_id=conv-43_qa0024
[retrieval] 783/1986 query_id=conv-43_qa0025
[retrieval] 784/1986 query_id=conv-43_qa0026
[retrieval] 785/1986 query_id=conv-43_qa0027
[retrieval] 786/1986 query_id=conv-43_qa0028
[retrieval] 787/1986 query_id=conv-43_qa0029
[retrieval] 788/1986 query_id=conv-43_qa0030
[retrieval] 789/1986 query_id=conv-43_qa0031
[retrieval] 790/1986 query_id=conv-43_qa0032
[retrieval] 791/1986 query_id=conv-43_qa0033
[retrieval] 792/1986 query_id=conv-43_qa0034
[retrieval] 793/1986 query_id=conv-43_qa0035
[retrieval] 794/1986 query_id=conv-43_qa0036
[retrieval] 795/1986 query_id=conv-43_qa0037
[retrieval] 796/1986 query_id=conv-43_qa0038
[retrieval] 797/1986 query_id=conv-43_qa0039
[retrieval] 798/1986 query_id=conv-43_qa0040
[retrieval] 799/1986 query_id=conv-43_qa0041
[retrieval] 800/1986 query_id=conv-43_qa0042
[retrieval] 801/1986 query_id=conv-43_qa0043
[retrieval] 802/1986 query_id=conv-43_qa0044
[retrieval] 803/1986 query_id=conv-43_qa0045
[retrieval] 804/1986 query_id=conv-43_qa0046
[retrieval] 805/1986 query_id=conv-43_qa0047
[retrieval] 806/1986 query_id=conv-43_qa0048
[retrieval] 807/1986 query_id=conv-43_qa0049
[retrieval] 808/1986 query_id=conv-43_qa0050
[retrieval] 809/1986 query_id=conv-43_qa0051
[retrieval] 810/1986 query_id=conv-43_qa0052
[retrieval] 811/1986 query_id=conv-43_qa0053
[retrieval] 812/1986 query_id=conv-43_qa0054
[retrieval] 813/1986 query_id=conv-43_qa0055
[retrieval] 814/1986 query_id=conv-43_qa0056
[retrieval] 815/1986 query_id=conv-43_qa0057
[retrieval] 816/1986 query_id=conv-43_qa0058
[retrieval] 817/1986 query_id=conv-43_qa0059
[retrieval] 818/1986 query_id=conv-43_qa0060
[retrieval] 819/1986 query_id=conv-43_qa0061
[retrieval] 820/1986 query_id=conv-43_qa0062
[retrieval] 821/1986 query_id=conv-43_qa0063
[retrieval] 822/1986 query_id=conv-43_qa0064
[retrieval] 823/1986 query_id=conv-43_qa0065
[retrieval] 824/1986 query_id=conv-43_qa0066
[retrieval] 825/1986 query_id=conv-43_qa0067
[retrieval] 826/1986 query_id=conv-43_qa0068
[retrieval] 827/1986 query_id=conv-43_qa0069
[retrieval] 828/1986 query_id=conv-43_qa0070
[retrieval] 829/1986 query_id=conv-43_qa0071
[retrieval] 830/1986 query_id=conv-43_qa0072
[retrieval] 831/1986 query_id=conv-43_qa0073
[retrieval] 832/1986 query_id=conv-43_qa0074
[retrieval] 833/1986 query_id=conv-43_qa0075
[retrieval] 834/1986 query_id=conv-43_qa0076
[retrieval] 835/1986 query_id=conv-43_qa0077
[retrieval] 836/1986 query_id=conv-43_qa0078
[retrieval] 837/1986 query_id=conv-43_qa0079
[retrieval] 838/1986 query_id=conv-43_qa0080
[retrieval] 839/1986 query_id=conv-43_qa0081
[retrieval] 840/1986 query_id=conv-43_qa0082
[retrieval] 841/1986 query_id=conv-43_qa0083
[retrieval] 842/1986 query_id=conv-43_qa0084
[retrieval] 843/1986 query_id=conv-43_qa0085
[retrieval] 844/1986 query_id=conv-43_qa0086
[retrieval] 845/1986 query_id=conv-43_qa0087
[retrieval] 846/1986 query_id=conv-43_qa0088
[retrieval] 847/1986 query_id=conv-43_qa0089
[retrieval] 848/1986 query_id=conv-43_qa0090
[retrieval] 849/1986 query_id=conv-43_qa0091
[retrieval] 850/1986 query_id=conv-43_qa0092
[retrieval] 851/1986 query_id=conv-43_qa0093
[retrieval] 852/1986 query_id=conv-43_qa0094
[retrieval] 853/1986 query_id=conv-43_qa0095
[retrieval] 854/1986 query_id=conv-43_qa0096
[retrieval] 855/1986 query_id=conv-43_qa0097
[retrieval] 856/1986 query_id=conv-43_qa0098
[retrieval] 857/1986 query_id=conv-43_qa0099
[retrieval] 858/1986 query_id=conv-43_qa0100
[retrieval] 859/1986 query_id=conv-43_qa0101
[retrieval] 860/1986 query_id=conv-43_qa0102
[retrieval] 861/1986 query_id=conv-43_qa0103
[retrieval] 862/1986 query_id=conv-43_qa0104
[retrieval] 863/1986 query_id=conv-43_qa0105
[retrieval] 864/1986 query_id=conv-43_qa0106
[retrieval] 865/1986 query_id=conv-43_qa0107
[retrieval] 866/1986 query_id=conv-43_qa0108
[retrieval] 867/1986 query_id=conv-43_qa0109
[retrieval] 868/1986 query_id=conv-43_qa0110
[retrieval] 869/1986 query_id=conv-43_qa0111
[retrieval] 870/1986 query_id=conv-43_qa0112
[retrieval] 871/1986 query_id=conv-43_qa0113
[retrieval] 872/1986 query_id=conv-43_qa0114
[retrieval] 873/1986 query_id=conv-43_qa0115
[retrieval] 874/1986 query_id=conv-43_qa0116
[retrieval] 875/1986 query_id=conv-43_qa0117
[retrieval] 876/1986 query_id=conv-43_qa0118
[retrieval] 877/1986 query_id=conv-43_qa0119
[retrieval] 878/1986 query_id=conv-43_qa0120
[retrieval] 879/1986 query_id=conv-43_qa0121
[retrieval] 880/1986 query_id=conv-43_qa0122
[retrieval] 881/1986 query_id=conv-43_qa0123
[retrieval] 882/1986 query_id=conv-43_qa0124
[retrieval] 883/1986 query_id=conv-43_qa0125
[retrieval] 884/1986 query_id=conv-43_qa0126
[retrieval] 885/1986 query_id=conv-43_qa0127
[retrieval] 886/1986 query_id=conv-43_qa0128
[retrieval] 887/1986 query_id=conv-43_qa0129
[retrieval] 888/1986 query_id=conv-43_qa0130
[retrieval] 889/1986 query_id=conv-43_qa0131
[retrieval] 890/1986 query_id=conv-43_qa0132
[retrieval] 891/1986 query_id=conv-43_qa0133
[retrieval] 892/1986 query_id=conv-43_qa0134
[retrieval] 893/1986 query_id=conv-43_qa0135
[retrieval] 894/1986 query_id=conv-43_qa0136
[retrieval] 895/1986 query_id=conv-43_qa0137
[retrieval] 896/1986 query_id=conv-43_qa0138
[retrieval] 897/1986 query_id=conv-43_qa0139
[retrieval] 898/1986 query_id=conv-43_qa0140
[retrieval] 899/1986 query_id=conv-43_qa0141
[retrieval] 900/1986 query_id=conv-43_qa0142
[retrieval] 901/1986 query_id=conv-43_qa0143
[retrieval] 902/1986 query_id=conv-43_qa0144
[retrieval] 903/1986 query_id=conv-43_qa0145
[retrieval] 904/1986 query_id=conv-43_qa0146
[retrieval] 905/1986 query_id=conv-43_qa0147
[retrieval] 906/1986 query_id=conv-43_qa0148
[retrieval] 907/1986 query_id=conv-43_qa0149
[retrieval] 908/1986 query_id=conv-43_qa0150
[retrieval] 909/1986 query_id=conv-43_qa0151
[retrieval] 910/1986 query_id=conv-43_qa0152
[retrieval] 911/1986 query_id=conv-43_qa0153
[retrieval] 912/1986 query_id=conv-43_qa0154
[retrieval] 913/1986 query_id=conv-43_qa0155
[retrieval] 914/1986 query_id=conv-43_qa0156
[retrieval] 915/1986 query_id=conv-43_qa0157
[retrieval] 916/1986 query_id=conv-43_qa0158
[retrieval] 917/1986 query_id=conv-43_qa0159
[retrieval] 918/1986 query_id=conv-43_qa0160
[retrieval] 919/1986 query_id=conv-43_qa0161
[retrieval] 920/1986 query_id=conv-43_qa0162
[retrieval] 921/1986 query_id=conv-43_qa0163
[retrieval] 922/1986 query_id=conv-43_qa0164
[retrieval] 923/1986 query_id=conv-43_qa0165
[retrieval] 924/1986 query_id=conv-43_qa0166
[retrieval] 925/1986 query_id=conv-43_qa0167
[retrieval] 926/1986 query_id=conv-43_qa0168
[retrieval] 927/1986 query_id=conv-43_qa0169
[retrieval] 928/1986 query_id=conv-43_qa0170
[retrieval] 929/1986 query_id=conv-43_qa0171
[retrieval] 930/1986 query_id=conv-43_qa0172
[retrieval] 931/1986 query_id=conv-43_qa0173
[retrieval] 932/1986 query_id=conv-43_qa0174
[retrieval] 933/1986 query_id=conv-43_qa0175
[retrieval] 934/1986 query_id=conv-43_qa0176
[retrieval] 935/1986 query_id=conv-43_qa0177
[retrieval] 936/1986 query_id=conv-43_qa0178
[retrieval] 937/1986 query_id=conv-43_qa0179
[retrieval] 938/1986 query_id=conv-43_qa0180
[retrieval] 939/1986 query_id=conv-43_qa0181
[retrieval] 940/1986 query_id=conv-43_qa0182
[retrieval] 941/1986 query_id=conv-43_qa0183
[retrieval] 942/1986 query_id=conv-43_qa0184
[retrieval] 943/1986 query_id=conv-43_qa0185
[retrieval] 944/1986 query_id=conv-43_qa0186
[retrieval] 945/1986 query_id=conv-43_qa0187
[retrieval] 946/1986 query_id=conv-43_qa0188
[retrieval] 947/1986 query_id=conv-43_qa0189
[retrieval] 948/1986 query_id=conv-43_qa0190
[retrieval] 949/1986 query_id=conv-43_qa0191
[retrieval] 950/1986 query_id=conv-43_qa0192
[retrieval] 951/1986 query_id=conv-43_qa0193
[retrieval] 952/1986 query_id=conv-43_qa0194
[retrieval] 953/1986 query_id=conv-43_qa0195
[retrieval] 954/1986 query_id=conv-43_qa0196
[retrieval] 955/1986 query_id=conv-43_qa0197
[retrieval] 956/1986 query_id=conv-43_qa0198
[retrieval] 957/1986 query_id=conv-43_qa0199
[retrieval] 958/1986 query_id=conv-43_qa0200
[retrieval] 959/1986 query_id=conv-43_qa0201
[retrieval] 960/1986 query_id=conv-43_qa0202
[retrieval] 961/1986 query_id=conv-43_qa0203
[retrieval] 962/1986 query_id=conv-43_qa0204
[retrieval] 963/1986 query_id=conv-43_qa0205
[retrieval] 964/1986 query_id=conv-43_qa0206
[retrieval] 965/1986 query_id=conv-43_qa0207
[retrieval] 966/1986 query_id=conv-43_qa0208
[retrieval] 967/1986 query_id=conv-43_qa0209
[retrieval] 968/1986 query_id=conv-43_qa0210
[retrieval] 969/1986 query_id=conv-43_qa0211
[retrieval] 970/1986 query_id=conv-43_qa0212
[retrieval] 971/1986 query_id=conv-43_qa0213
[retrieval] 972/1986 query_id=conv-43_qa0214
[retrieval] 973/1986 query_id=conv-43_qa0215
[retrieval] 974/1986 query_id=conv-43_qa0216
[retrieval] 975/1986 query_id=conv-43_qa0217
[retrieval] 976/1986 query_id=conv-43_qa0218
[retrieval] 977/1986 query_id=conv-43_qa0219
[retrieval] 978/1986 query_id=conv-43_qa0220
[retrieval] 979/1986 query_id=conv-43_qa0221
[retrieval] 980/1986 query_id=conv-43_qa0222
[retrieval] 981/1986 query_id=conv-43_qa0223
[retrieval] 982/1986 query_id=conv-43_qa0224
[retrieval] 983/1986 query_id=conv-43_qa0225
[retrieval] 984/1986 query_id=conv-43_qa0226
[retrieval] 985/1986 query_id=conv-43_qa0227
[retrieval] 986/1986 query_id=conv-43_qa0228
[retrieval] 987/1986 query_id=conv-43_qa0229
[retrieval] 988/1986 query_id=conv-43_qa0230
[retrieval] 989/1986 query_id=conv-43_qa0231
[retrieval] 990/1986 query_id=conv-43_qa0232
[retrieval] 991/1986 query_id=conv-43_qa0233
[retrieval] 992/1986 query_id=conv-43_qa0234
[retrieval] 993/1986 query_id=conv-43_qa0235
[retrieval] 994/1986 query_id=conv-43_qa0236
[retrieval] 995/1986 query_id=conv-43_qa0237
[retrieval] 996/1986 query_id=conv-43_qa0238
[retrieval] 997/1986 query_id=conv-43_qa0239
[retrieval] 998/1986 query_id=conv-43_qa0240
[retrieval] 999/1986 query_id=conv-43_qa0241
[retrieval] 1000/1986 query_id=conv-44_qa0000
[retrieval] 1001/1986 query_id=conv-44_qa0001
[retrieval] 1002/1986 query_id=conv-44_qa0002
