benchmark,variant,method,query_id,prompt,gold_answer,predicted_answer,is_correct,exact_match,question_bucket,answer_type,is_comparative,failure_bucket,retrieval_support_recall_at_final_k,confidence,confidence_margin
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,edced276,How many days did I spend in total traveling in Hawaii and in New York City?,15 days,five days,False,False,quantity,quantity,False,confident_selection_error,1.0,0.37659538087412336,0.868709
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,10d9b85a,"How many days did I spend attending workshops, lectures, and conferences in April?",3 days,1,False,False,quantity,quantity,False,confident_selection_error,0.5,0.32957443981332785,0.731884
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,e3038f8c,How many rare items do I have in total?,99,5,False,False,quantity,quantity,False,supported_but_wrong,0.75,0.2648214156258472,0.031348000000000154
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,2b8f3739,What is the total amount of money I earned from selling my products at the markets?,$495,347,False,False,generic,generic,False,supported_but_wrong,1.0,0.17432645590692422,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,1a8a66a6,How many magazine subscriptions do I currently have?,2,32,False,False,quantity,quantity,False,confident_selection_error,0.75,0.34632243978908644,0.274648
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,c2ac3c61,How many online courses have I completed in total?,5,two,False,False,quantity,quantity,False,confident_selection_error,1.0,0.4432514002311734,1.226994
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,bf659f65,How many music albums or EPs have I purchased or downloaded?,3,2013,False,False,quantity,quantity,False,confident_selection_error,1.0,0.22367854600522427,0.30850999999999984
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,gpt4_372c3eed,How many years in total did I spend in formal education from high school to the completion of my Bachelor's degree?,10 years,four years,False,False,quantity,quantity,False,confident_selection_error,1.0,0.3500499164963241,0.438944
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,gpt4_2f91af09,"How many total pieces of writing have I completed since I started writing again three weeks ago, including short stories, poems, and pieces for the writing challenge?",23,one,False,False,quantity,quantity,False,confident_selection_error,1.0,0.2736588437174952,0.5903020000000001
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,81507db6,How many graduation ceremonies have I attended in the past three months?,3,3,True,True,quantity,quantity,False,correct,0.8,0.1889019280902918,0.21705400000000008
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,88432d0a_abs,How many times did I bake egg tarts in the past two weeks?,The information provided is not enough. You did not mention baking egg tarts.,unknown,False,False,quantity,quantity,False,supported_but_wrong,0.75,0.1826653205027259,0.13207500000000005
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,80ec1f4f_abs,How many different museums or galleries did I visit in December?,0. You did not mention visitng any museum in December,1,False,False,quantity,quantity,False,confident_selection_error,1.0,0.2903566221989024,0.774194
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,eeda8a6d_abs,How many fish are there in my 30-gallon tank?,The information provided is not enough. You did not mention that you have a 30-gallon tank.,10,False,False,quantity,quantity,False,confident_selection_error,1.0,0.336261174999817,0.9437500000000001
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,60bf93ed_abs,How many days did it take for my iPad case to arrive after I bought it?,The information provided is not enough. You did not mention buying an iPad case.,unknown,False,False,quantity,quantity,False,confident_selection_error,1.0,0.20551133241528316,0.21428599999999998
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,edced276_abs,How many days did I spend in total traveling in Hawaii and in Seattle?,The information provided is not enough. You mentioned traveling for 10 days in Hawaii but did not mention abything about the trip to Seattle.,150,False,False,quantity,quantity,False,supported_but_wrong,1.0,0.2048543007200676,0.17307700000000015
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,gpt4_372c3eed_abs,How many years in total did I spend in formal education from high school to the completion of my Master's degree?,"The information provided is not enough. You mentioned 4 years in high school (2010-2014), 2 years at PCC (2014-2016), and 4 years at UCLA (2016-2020). But you didn't mention the number of years you spend getting the Master's degree",8,False,False,quantity,quantity,False,supported_but_wrong,1.0,0.20146654659578017,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,8a2466db,Can you recommend some resources where I can learn more about video editing?,"The user would prefer responses that suggest resources specifically tailored to Adobe Premiere Pro, especially those that delve into its advanced settings. They might not prefer general video editing resources or resources related to other video editing software.","Adobe Premiere Pro's user manuals, YouTube Channels like The Darkroom, Film Photography 101, and Rolleiflex TLR.",False,False,judgment,judgment,False,supported_but_wrong,1.0,0.19735261390865072,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,06878be2,Can you suggest some accessories that would complement my current photography setup?,The user would prefer suggestions of Sony-compatible accessories or high-quality photography gear that can enhance their photography experience. They may not prefer suggestions of other brands' equipment or low-quality gear.,"Sony HVL-F60RM, Sony HVL-F45RM, Godox V1, Godox AD200, Profoto A1",False,False,judgment,judgment,False,supported_but_wrong,1.0,0.2030417170190864,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,75832dbd,Can you recommend some recent publications or conferences that I might find interesting?,"The user would prefer suggestions related to recent research papers, articles, or conferences that focus on artificial intelligence in healthcare, particularly those that involve deep learning for medical image analysis. They would not be interested in general AI topics or those unrelated to healthcare.","Meetup.com, Facebook Groups, Local online forums or social media groups dedicated to specific hobbies.",False,False,judgment,judgment,False,retrieval_miss,0.0,0.15548405053803974,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,0edc2aef,Can you suggest a hotel for my upcoming trip to Miami?,"The user would prefer suggestions of hotels in Miami that offer great views, possibly of the ocean or the city skyline, and have unique features such as a rooftop pool or a hot tub on the balcony. They may not prefer suggestions of basic or budget hotels without these features.",unknown,False,False,judgment,judgment,False,confident_selection_error,1.0,0.1762609968329061,0.21505399999999997
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,35a27287,Can you recommend some interesting cultural events happening around me this weekend?,"The user would prefer responses that suggest cultural events where they can practice their language skills, particularly Spanish and French. They would also appreciate if the event has a focus on language learning resources. They would not prefer events that do not provide opportunities for language practice or cultural exchange.",unknown,False,False,judgment,judgment,False,confident_selection_error,1.0,0.17103385870401436,0.208333
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,32260d93,Can you recommend a show or movie for me to watch tonight?,"The user would prefer recommendations for stand-up comedy specials on Netflix, especially those that are known for their storytelling. They may not prefer recommendations for other genres or platforms.",Ride,False,False,judgment,judgment,False,supported_but_wrong,1.0,0.18465467436533442,0.03125
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,195a1a1b,Can you suggest some activities that I can do in the evening?,"The user would prefer suggestions that involve relaxing activities that can be done in the evening, preferably before 9:30 pm. They would not prefer suggestions that involve using their phone or watching TV, as these activities have been affecting their sleep quality.","Walking, cycling, and leisurely rides on bike paths or rail trails are easy on the joints.",False,False,judgment,judgment,False,supported_but_wrong,1.0,0.17244019221247545,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,afdc33df,My kitchen's becoming a bit of a mess again. Any tips for keeping it clean?,"The user would prefer responses that acknowledge and build upon their existing efforts to organize their kitchen, such as utilizing their new utensil holder to keep countertops clutter-free. They would also appreciate tips that address their concern for maintaining their granite surface, particularly around the sink area. Preferred responses would provide practical and actionable steps to maintain cleanliness, leveraging the user's current tools and setup. They might not prefer generic or vague suggestions that do not take into account their specific kitchen setup or concerns.",Run cold water through the disposal while it's running to help move food particles and debris through the system.,False,False,generic,generic,False,supported_but_wrong,1.0,0.20864960635260055,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,caf03d32,I've been struggling with my slow cooker recipes. Any advice on getting better results?,"The user would prefer responses that provide tips and advice specifically tailored to their slow cooker experiences, utilizing their recent success with beef stew and interest in making yogurt in the slow cooker. They might not prefer general slow cooker recipes or advice unrelated to their specific experiences and interests.","Try using the slow cooker recipes listed in the Classic Favorites section, such as Chili Con Carne, Pulled Pork, or Beef Stew.",False,False,generic,generic,False,supported_but_wrong,1.0,0.19438706334019615,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,54026fce,I've been thinking about ways to stay connected with my colleagues. Any suggestions?,"The user would prefer responses that acknowledge their desire for social interaction and collaboration while working remotely, utilizing their previous experiences with company initiatives and team collaborations. They might prefer suggestions of virtual team-building activities, regular check-ins, or joining interest-based groups within the company. The user may not prefer generic suggestions that do not take into account their specific work situation or previous attempts at staying connected with colleagues.","Virtual Coffee Breaks: Schedule regular informal video calls for casual chats, just like you would around the water cooler.",False,False,generic,generic,False,supported_but_wrong,1.0,0.20966567679861453,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,06f04340,What should I serve for dinner this weekend with my homegrown ingredients?,"The user would prefer dinner suggestions that incorporate their homegrown cherry tomatoes and herbs like basil and mint, highlighting recipes that showcase their garden produce. They might not prefer suggestions that do not utilize these specific ingredients or do not emphasize the use of homegrown elements.",Grilled Chicken or Fish with Roasted Vegetables,False,False,generic,generic,False,supported_but_wrong,1.0,0.1724840086295889,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,6b7dfb22,I've been feeling a bit stuck with my paintings lately. Do you have any ideas on how I can find new inspiration?,"The user would prefer responses that build upon their existing sources of inspiration, such as revisiting Instagram art accounts or exploring new techniques from online tutorials. They might also appreciate suggestions that revisit previous themes they found enjoyable, like painting flowers. The user would not prefer generic or vague suggestions for finding inspiration, and would likely appreciate responses that utilize their recent 30-day painting challenge experience.","Try new things like painting and video games, but also consider reaching out to others to get out of the rut.",False,False,ratio,ratio,False,supported_but_wrong,1.0,0.2023938199115183,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,1a1907b4,"I've been thinking about making a cocktail for an upcoming get-together, but I'm not sure which one to choose. Any suggestions?","Considering their mixology class background, the user would prefer cocktail suggestions that build upon their existing skills and interests, such as creative variations of classic cocktails or innovative twists on familiar flavors. They might appreciate recommendations that incorporate their experience with refreshing summer drinks like Pimm's Cup. The user would not prefer overly simplistic or basic cocktail recipes, and may not be interested in suggestions that don't take into account their mixology class background.",Hendrick's gin is a fantastic choice for summer cocktails!,False,False,generic,generic,False,supported_but_wrong,1.0,0.205204841110906,0.19999999999999996
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,09d032c9,I've been having trouble with the battery life on my phone lately. Any tips?,"The user would prefer responses that build upon their previous mention of purchasing a portable power bank, such as suggestions on how to optimize its use, like ensuring it's fully charged before use. They might also appreciate tips on utilizing battery-saving features on their phone. The user may not prefer responses that suggest alternative solutions or unrelated advice.",Use a dedicated travel case or pouch specifically designed for tech accessories.,False,False,generic,generic,False,supported_but_wrong,1.0,0.17278982118801017,0.19999999999999996
