benchmark,variant,method,question_bucket,num_queries,num_failures,accuracy,failure_rate
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid,pet_name,2,1,0.5,0.5
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid,price,37,36,0.027027,0.972973
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid,price:comparative,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid,quantity,166,137,0.174699,0.825301
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid,quantity:comparative,2,2,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid,ratio,5,4,0.2,0.8
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid,size,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid,speed,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid,time_of_day,7,7,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid,title_or_name,24,18,0.25,0.75
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid,title_or_name:comparative,5,3,0.4,0.6
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid,when,4,3,0.25,0.75
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid,where,20,17,0.15,0.85
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid,where:comparative,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,activity_list,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,activity_list:comparative,2,2,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,brand,3,2,0.333333,0.666667
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,breed,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,color,2,2,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,degree,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,duration,26,16,0.384615,0.615385
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,event_name,18,18,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,event_name:comparative,10,6,0.4,0.6
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,field,1,0,1.0,0.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,generic,102,97,0.04902,0.95098
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,generic:comparative,7,5,0.285714,0.714286
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,group_name,3,3,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,group_name:comparative,2,0,1.0,0.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,item_name,9,9,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,item_name:comparative,4,2,0.5,0.5
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,judgment,17,11,0.352941,0.647059
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,occupation,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,person_name,10,8,0.2,0.8
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,person_name:comparative,4,2,0.5,0.5
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,pet_name,2,1,0.5,0.5
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,price,37,36,0.027027,0.972973
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,price:comparative,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,quantity,166,136,0.180723,0.819277
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,quantity:comparative,2,2,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,ratio,5,4,0.2,0.8
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,size,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,speed,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,time_of_day,7,7,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,title_or_name,24,17,0.291667,0.708333
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,title_or_name:comparative,5,3,0.4,0.6
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,when,4,3,0.25,0.75
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,where,20,16,0.2,0.8
longmemeval,hybrid_bge_m3_rerank,proposed_learned_direct_valid_resolver,where:comparative,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,activity_list,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,activity_list:comparative,2,2,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,brand,3,3,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,breed,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,color,2,2,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,degree,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,duration,26,23,0.115385,0.884615
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,event_name,18,18,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,event_name:comparative,10,10,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,field,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,generic,102,101,0.009804,0.990196
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,generic:comparative,7,7,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,group_name,3,3,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,group_name:comparative,2,2,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,item_name,9,9,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,item_name:comparative,4,4,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,judgment,17,17,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,occupation,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,person_name,10,10,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,person_name:comparative,4,4,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,pet_name,2,2,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,price,37,36,0.027027,0.972973
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,price:comparative,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,quantity,166,154,0.072289,0.927711
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,quantity:comparative,2,2,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,ratio,5,5,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,size,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,speed,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,time_of_day,7,7,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,title_or_name,24,23,0.041667,0.958333
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,title_or_name:comparative,5,5,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,when,4,4,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,where,20,19,0.05,0.95
longmemeval,hybrid_bge_m3_rerank,reader_llama31_8b_instruct,where:comparative,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,activity_list,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,activity_list:comparative,2,2,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,brand,3,3,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,breed,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,color,2,2,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,degree,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,duration,26,22,0.153846,0.846154
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,event_name,18,18,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,event_name:comparative,10,10,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,field,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,generic,102,99,0.029412,0.970588
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,generic:comparative,7,7,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,group_name,3,3,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,group_name:comparative,2,2,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,item_name,9,8,0.111111,0.888889
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,item_name:comparative,4,4,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,judgment,17,17,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,occupation,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,person_name,10,10,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,person_name:comparative,4,4,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,pet_name,2,2,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,price,37,36,0.027027,0.972973
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,price:comparative,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,quantity,166,156,0.060241,0.939759
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,quantity:comparative,2,2,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,ratio,5,5,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,size,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,speed,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,time_of_day,7,7,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,title_or_name,24,24,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,title_or_name:comparative,5,5,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,when,4,4,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,where,20,19,0.05,0.95
longmemeval,hybrid_bge_m3_rerank,reader_qwen25_7b_instruct,where:comparative,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,activity_list,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,activity_list:comparative,2,2,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,brand,3,2,0.333333,0.666667
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,breed,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,color,2,2,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,degree,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,duration,26,17,0.346154,0.653846
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,event_name,18,18,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,event_name:comparative,10,6,0.4,0.6
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,field,1,0,1.0,0.0
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,generic,102,98,0.039216,0.960784
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,generic:comparative,7,5,0.285714,0.714286
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,group_name,3,3,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,group_name:comparative,2,0,1.0,0.0
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,item_name,9,8,0.111111,0.888889
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,item_name:comparative,4,2,0.5,0.5
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,judgment,17,11,0.352941,0.647059
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,occupation,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,person_name,10,8,0.2,0.8
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,person_name:comparative,4,2,0.5,0.5
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,pet_name,2,1,0.5,0.5
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,price,37,36,0.027027,0.972973
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,price:comparative,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,quantity,166,138,0.168675,0.831325
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,quantity:comparative,2,2,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,ratio,5,4,0.2,0.8
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,size,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,speed,1,1,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,time_of_day,7,7,0.0,1.0
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,title_or_name,24,18,0.25,0.75
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,title_or_name:comparative,5,3,0.4,0.6
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,when,4,3,0.25,0.75
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,where,20,17,0.15,0.85
longmemeval,hybrid_bge_m3_rerank,retrieval_only_baseline,where:comparative,1,1,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid,activity_list,1,1,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid,activity_list:comparative,2,2,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid,brand,3,2,0.333333,0.666667
longmemeval,tfidf,proposed_learned_direct_valid,breed,1,1,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid,color,2,1,0.5,0.5
longmemeval,tfidf,proposed_learned_direct_valid,degree,1,1,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid,duration,26,16,0.384615,0.615385
longmemeval,tfidf,proposed_learned_direct_valid,event_name,18,18,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid,event_name:comparative,10,6,0.4,0.6
longmemeval,tfidf,proposed_learned_direct_valid,field,1,0,1.0,0.0
longmemeval,tfidf,proposed_learned_direct_valid,generic,102,96,0.058824,0.941176
longmemeval,tfidf,proposed_learned_direct_valid,generic:comparative,7,5,0.285714,0.714286
longmemeval,tfidf,proposed_learned_direct_valid,group_name,3,3,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid,group_name:comparative,2,1,0.5,0.5
longmemeval,tfidf,proposed_learned_direct_valid,item_name,9,7,0.222222,0.777778
longmemeval,tfidf,proposed_learned_direct_valid,item_name:comparative,4,2,0.5,0.5
longmemeval,tfidf,proposed_learned_direct_valid,judgment,17,13,0.235294,0.764706
longmemeval,tfidf,proposed_learned_direct_valid,occupation,1,1,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid,person_name,10,9,0.1,0.9
longmemeval,tfidf,proposed_learned_direct_valid,person_name:comparative,4,2,0.5,0.5
longmemeval,tfidf,proposed_learned_direct_valid,pet_name,2,1,0.5,0.5
longmemeval,tfidf,proposed_learned_direct_valid,price,37,35,0.054054,0.945946
longmemeval,tfidf,proposed_learned_direct_valid,price:comparative,1,1,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid,quantity,166,143,0.138554,0.861446
longmemeval,tfidf,proposed_learned_direct_valid,quantity:comparative,2,2,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid,ratio,5,4,0.2,0.8
longmemeval,tfidf,proposed_learned_direct_valid,size,1,1,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid,speed,1,1,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid,time_of_day,7,6,0.142857,0.857143
longmemeval,tfidf,proposed_learned_direct_valid,title_or_name,24,18,0.25,0.75
longmemeval,tfidf,proposed_learned_direct_valid,title_or_name:comparative,5,4,0.2,0.8
longmemeval,tfidf,proposed_learned_direct_valid,when,4,3,0.25,0.75
longmemeval,tfidf,proposed_learned_direct_valid,where,20,14,0.3,0.7
longmemeval,tfidf,proposed_learned_direct_valid,where:comparative,1,1,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid_resolver,activity_list,1,1,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid_resolver,activity_list:comparative,2,2,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid_resolver,brand,3,2,0.333333,0.666667
longmemeval,tfidf,proposed_learned_direct_valid_resolver,breed,1,1,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid_resolver,color,2,1,0.5,0.5
longmemeval,tfidf,proposed_learned_direct_valid_resolver,degree,1,1,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid_resolver,duration,26,15,0.423077,0.576923
longmemeval,tfidf,proposed_learned_direct_valid_resolver,event_name,18,18,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid_resolver,event_name:comparative,10,6,0.4,0.6
longmemeval,tfidf,proposed_learned_direct_valid_resolver,field,1,0,1.0,0.0
longmemeval,tfidf,proposed_learned_direct_valid_resolver,generic,102,96,0.058824,0.941176
longmemeval,tfidf,proposed_learned_direct_valid_resolver,generic:comparative,7,5,0.285714,0.714286
longmemeval,tfidf,proposed_learned_direct_valid_resolver,group_name,3,3,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid_resolver,group_name:comparative,2,1,0.5,0.5
longmemeval,tfidf,proposed_learned_direct_valid_resolver,item_name,9,7,0.222222,0.777778
longmemeval,tfidf,proposed_learned_direct_valid_resolver,item_name:comparative,4,2,0.5,0.5
longmemeval,tfidf,proposed_learned_direct_valid_resolver,judgment,17,13,0.235294,0.764706
longmemeval,tfidf,proposed_learned_direct_valid_resolver,occupation,1,1,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid_resolver,person_name,10,9,0.1,0.9
longmemeval,tfidf,proposed_learned_direct_valid_resolver,person_name:comparative,4,2,0.5,0.5
longmemeval,tfidf,proposed_learned_direct_valid_resolver,pet_name,2,1,0.5,0.5
longmemeval,tfidf,proposed_learned_direct_valid_resolver,price,37,35,0.054054,0.945946
longmemeval,tfidf,proposed_learned_direct_valid_resolver,price:comparative,1,1,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid_resolver,quantity,166,142,0.144578,0.855422
longmemeval,tfidf,proposed_learned_direct_valid_resolver,quantity:comparative,2,2,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid_resolver,ratio,5,4,0.2,0.8
longmemeval,tfidf,proposed_learned_direct_valid_resolver,size,1,1,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid_resolver,speed,1,1,0.0,1.0
longmemeval,tfidf,proposed_learned_direct_valid_resolver,time_of_day,7,6,0.142857,0.857143
longmemeval,tfidf,proposed_learned_direct_valid_resolver,title_or_name,24,18,0.25,0.75
longmemeval,tfidf,proposed_learned_direct_valid_resolver,title_or_name:comparative,5,4,0.2,0.8
longmemeval,tfidf,proposed_learned_direct_valid_resolver,when,4,3,0.25,0.75
longmemeval,tfidf,proposed_learned_direct_valid_resolver,where,20,14,0.3,0.7
longmemeval,tfidf,proposed_learned_direct_valid_resolver,where:comparative,1,1,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,activity_list,1,1,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,activity_list:comparative,2,2,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,brand,3,3,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,breed,1,1,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,color,2,2,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,degree,1,1,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,duration,26,22,0.153846,0.846154
longmemeval,tfidf,reader_llama31_8b_instruct,event_name,18,18,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,event_name:comparative,10,9,0.1,0.9
longmemeval,tfidf,reader_llama31_8b_instruct,field,1,1,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,generic,102,102,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,generic:comparative,7,7,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,group_name,3,3,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,group_name:comparative,2,2,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,item_name,9,9,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,item_name:comparative,4,4,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,judgment,17,17,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,occupation,1,1,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,person_name,10,9,0.1,0.9
longmemeval,tfidf,reader_llama31_8b_instruct,person_name:comparative,4,3,0.25,0.75
longmemeval,tfidf,reader_llama31_8b_instruct,pet_name,2,2,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,price,37,36,0.027027,0.972973
longmemeval,tfidf,reader_llama31_8b_instruct,price:comparative,1,1,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,quantity,166,161,0.03012,0.96988
longmemeval,tfidf,reader_llama31_8b_instruct,quantity:comparative,2,2,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,ratio,5,5,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,size,1,1,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,speed,1,1,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,time_of_day,7,6,0.142857,0.857143
longmemeval,tfidf,reader_llama31_8b_instruct,title_or_name,24,24,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,title_or_name:comparative,5,5,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,when,4,4,0.0,1.0
longmemeval,tfidf,reader_llama31_8b_instruct,where,20,19,0.05,0.95
longmemeval,tfidf,reader_llama31_8b_instruct,where:comparative,1,1,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,activity_list,1,1,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,activity_list:comparative,2,2,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,brand,3,3,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,breed,1,1,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,color,2,2,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,degree,1,1,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,duration,26,22,0.153846,0.846154
longmemeval,tfidf,reader_qwen25_7b_instruct,event_name,18,18,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,event_name:comparative,10,10,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,field,1,1,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,generic,102,102,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,generic:comparative,7,7,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,group_name,3,3,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,group_name:comparative,2,2,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,item_name,9,9,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,item_name:comparative,4,4,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,judgment,17,17,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,occupation,1,1,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,person_name,10,10,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,person_name:comparative,4,4,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,pet_name,2,2,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,price,37,36,0.027027,0.972973
longmemeval,tfidf,reader_qwen25_7b_instruct,price:comparative,1,1,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,quantity,166,158,0.048193,0.951807
longmemeval,tfidf,reader_qwen25_7b_instruct,quantity:comparative,2,2,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,ratio,5,5,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,size,1,1,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,speed,1,1,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,time_of_day,7,6,0.142857,0.857143
longmemeval,tfidf,reader_qwen25_7b_instruct,title_or_name,24,24,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,title_or_name:comparative,5,5,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,when,4,4,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,where,20,20,0.0,1.0
longmemeval,tfidf,reader_qwen25_7b_instruct,where:comparative,1,1,0.0,1.0
longmemeval,tfidf,retrieval_only_baseline,activity_list,1,1,0.0,1.0
longmemeval,tfidf,retrieval_only_baseline,activity_list:comparative,2,2,0.0,1.0
longmemeval,tfidf,retrieval_only_baseline,brand,3,2,0.333333,0.666667
longmemeval,tfidf,retrieval_only_baseline,breed,1,1,0.0,1.0
longmemeval,tfidf,retrieval_only_baseline,color,2,1,0.5,0.5
longmemeval,tfidf,retrieval_only_baseline,degree,1,1,0.0,1.0
longmemeval,tfidf,retrieval_only_baseline,duration,26,18,0.307692,0.692308
